,districtid,monthid,dose1,dose2
2822,GJ_Devbhumi Dwarka,1,0.0,0.0
2823,GJ_Devbhumi Dwarka,2,0.0,0.0
2824,GJ_Devbhumi Dwarka,3,0.0,0.0
2825,GJ_Devbhumi Dwarka,4,0.0,0.0
2826,GJ_Devbhumi Dwarka,5,0.0,0.0
2827,GJ_Devbhumi Dwarka,6,0.0,0.0
2828,GJ_Devbhumi Dwarka,7,0.0,0.0
2829,GJ_Devbhumi Dwarka,8,0.0,0.0
2830,GJ_Devbhumi Dwarka,9,0.0,0.0
2831,GJ_Devbhumi Dwarka,10,0.0,0.0
2832,GJ_Devbhumi Dwarka,11,11164.0,0.0
2833,GJ_Devbhumi Dwarka,12,14456.0,6618.0
2834,GJ_Devbhumi Dwarka,13,64489.0,7514.0
2835,GJ_Devbhumi Dwarka,14,25722.0,33769.0
2836,GJ_Devbhumi Dwarka,15,46337.0,16961.0
2837,GJ_Devbhumi Dwarka,16,99996.0,22618.0
2838,GJ_Devbhumi Dwarka,17,136759.0,45345.0
2839,GJ_Gandhinagar,1,0.0,0.0
2840,GJ_Gandhinagar,2,0.0,0.0
2841,GJ_Gandhinagar,3,0.0,0.0
2842,GJ_Gandhinagar,4,0.0,0.0
2843,GJ_Gandhinagar,5,0.0,0.0
2844,GJ_Gandhinagar,6,0.0,0.0
2845,GJ_Gandhinagar,7,0.0,0.0
2846,GJ_Gandhinagar,8,0.0,0.0
2847,GJ_Gandhinagar,9,0.0,0.0
2848,GJ_Gandhinagar,10,0.0,0.0
2849,GJ_Gandhinagar,11,18285.0,0.0
2850,GJ_Gandhinagar,12,22334.0,13086.0
2851,GJ_Gandhinagar,13,116980.0,12555.0
2852,GJ_Gandhinagar,14,33335.0,55482.0
2853,GJ_Gandhinagar,15,70569.0,7195.0
2854,GJ_Gandhinagar,16,146699.0,24938.0
2855,GJ_Gandhinagar,17,182600.0,40019.0
2856,GJ_Gandhinagar,1,0.0,0.0
2857,GJ_Gandhinagar,2,0.0,0.0
2858,GJ_Gandhinagar,3,0.0,0.0
2859,GJ_Gandhinagar,4,0.0,0.0
2860,GJ_Gandhinagar,5,0.0,0.0
2861,GJ_Gandhinagar,6,0.0,0.0
2862,GJ_Gandhinagar,7,0.0,0.0
2863,GJ_Gandhinagar,8,0.0,0.0
2864,GJ_Gandhinagar,9,0.0,0.0
2865,GJ_Gandhinagar,10,0.0,0.0
2866,GJ_Gandhinagar,11,3716.0,0.0
2867,GJ_Gandhinagar,12,12612.0,4598.0
2868,GJ_Gandhinagar,13,27973.0,7619.0
2869,GJ_Gandhinagar,14,36967.0,22992.0
2870,GJ_Gandhinagar,15,106280.0,7841.0
2871,GJ_Gandhinagar,16,69614.0,25871.0
2872,GJ_Gandhinagar,17,56094.0,30865.0
2873,GJ_Gir Somnath,1,0.0,0.0
2874,GJ_Gir Somnath,2,0.0,0.0
2875,GJ_Gir Somnath,3,0.0,0.0
2876,GJ_Gir Somnath,4,0.0,0.0
2877,GJ_Gir Somnath,5,0.0,0.0
2878,GJ_Gir Somnath,6,0.0,0.0
2879,GJ_Gir Somnath,7,0.0,0.0
2880,GJ_Gir Somnath,8,0.0,0.0
2881,GJ_Gir Somnath,9,0.0,0.0
2882,GJ_Gir Somnath,10,0.0,0.0
2883,GJ_Gir Somnath,11,11747.0,0.0
2884,GJ_Gir Somnath,12,18934.0,8230.0
2885,GJ_Gir Somnath,13,90908.0,10534.0
2886,GJ_Gir Somnath,14,55069.0,32236.0
2887,GJ_Gir Somnath,15,58559.0,17818.0
2888,GJ_Gir Somnath,16,108815.0,17280.0
2889,GJ_Gir Somnath,17,180904.0,56483.0
2890,GJ_Jamnagar,1,0.0,0.0
2891,GJ_Jamnagar,2,0.0,0.0
2892,GJ_Jamnagar,3,0.0,0.0
2893,GJ_Jamnagar,4,0.0,0.0
2894,GJ_Jamnagar,5,0.0,0.0
2895,GJ_Jamnagar,6,0.0,0.0
2896,GJ_Jamnagar,7,0.0,0.0
2897,GJ_Jamnagar,8,0.0,0.0
2898,GJ_Jamnagar,9,0.0,0.0
2899,GJ_Jamnagar,10,0.0,0.0
2900,GJ_Jamnagar,11,13330.0,3.0
2901,GJ_Jamnagar,12,20067.0,6683.0
2902,GJ_Jamnagar,13,108700.0,13996.0
2903,GJ_Jamnagar,14,44092.0,44550.0
2904,GJ_Jamnagar,15,60782.0,2809.0
2905,GJ_Jamnagar,16,75553.0,22657.0
2906,GJ_Jamnagar,17,128472.0,49808.0
2907,GJ_Jamnagar,1,0.0,0.0
2908,GJ_Jamnagar,2,0.0,0.0
2909,GJ_Jamnagar,3,0.0,0.0
2910,GJ_Jamnagar,4,0.0,0.0
2911,GJ_Jamnagar,5,0.0,0.0
2912,GJ_Jamnagar,6,0.0,0.0
2913,GJ_Jamnagar,7,0.0,0.0
2914,GJ_Jamnagar,8,0.0,0.0
2915,GJ_Jamnagar,9,0.0,0.0
2916,GJ_Jamnagar,10,0.0,0.0
2917,GJ_Jamnagar,11,7304.0,0.0
2918,GJ_Jamnagar,12,11211.0,4556.0
2919,GJ_Jamnagar,13,61212.0,8976.0
2920,GJ_Jamnagar,14,43684.0,32168.0
2921,GJ_Jamnagar,15,112068.0,5292.0
2922,GJ_Jamnagar,16,44516.0,20761.0
2923,GJ_Jamnagar,17,52539.0,39702.0
2924,GJ_Junagadh,1,0.0,0.0
2925,GJ_Junagadh,2,0.0,0.0
2926,GJ_Junagadh,3,0.0,0.0
2927,GJ_Junagadh,4,0.0,0.0
2928,GJ_Junagadh,5,0.0,0.0
2929,GJ_Junagadh,6,0.0,0.0
2930,GJ_Junagadh,7,0.0,0.0
2931,GJ_Junagadh,8,0.0,0.0
2932,GJ_Junagadh,9,0.0,0.0
2933,GJ_Junagadh,10,0.0,0.0
2934,GJ_Junagadh,11,13958.0,0.0
2935,GJ_Junagadh,12,17188.0,9036.0
2936,GJ_Junagadh,13,131696.0,8197.0
2937,GJ_Junagadh,14,23260.0,35928.0
2938,GJ_Junagadh,15,63574.0,7645.0
2939,GJ_Junagadh,16,100665.0,76326.0
2940,GJ_Junagadh,17,221871.0,51537.0
2941,GJ_Junagadh,1,0.0,0.0
2942,GJ_Junagadh,2,0.0,0.0
2943,GJ_Junagadh,3,0.0,0.0
2944,GJ_Junagadh,4,0.0,0.0
2945,GJ_Junagadh,5,0.0,0.0
2946,GJ_Junagadh,6,0.0,0.0
2947,GJ_Junagadh,7,0.0,0.0
2948,GJ_Junagadh,8,0.0,0.0
2949,GJ_Junagadh,9,0.0,0.0
2950,GJ_Junagadh,10,0.0,0.0
2951,GJ_Junagadh,11,3948.0,0.0
2952,GJ_Junagadh,12,8491.0,2807.0
2953,GJ_Junagadh,13,37011.0,7754.0
2954,GJ_Junagadh,14,13047.0,17454.0
2955,GJ_Junagadh,15,27398.0,2195.0
2956,GJ_Junagadh,16,40779.0,17911.0
2957,GJ_Junagadh,17,51166.0,19481.0
2958,GJ_Kheda,1,0.0,0.0
2959,GJ_Kheda,2,0.0,0.0
2960,GJ_Kheda,3,0.0,0.0
2961,GJ_Kheda,4,0.0,0.0
2962,GJ_Kheda,5,0.0,0.0
2963,GJ_Kheda,6,0.0,0.0
2964,GJ_Kheda,7,0.0,0.0
2965,GJ_Kheda,8,0.0,0.0
2966,GJ_Kheda,9,0.0,0.0
2967,GJ_Kheda,10,0.0,0.0
2968,GJ_Kheda,11,25296.0,0.0
2969,GJ_Kheda,12,32594.0,18500.0
2970,GJ_Kheda,13,218313.0,17972.0
2971,GJ_Kheda,14,58617.0,75373.0
2972,GJ_Kheda,15,115919.0,40109.0
2973,GJ_Kheda,16,176228.0,38796.0
2974,GJ_Kheda,17,242301.0,71755.0
2975,GJ_Kutch,1,0.0,0.0
2976,GJ_Kutch,2,0.0,0.0
2977,GJ_Kutch,3,0.0,0.0
2978,GJ_Kutch,4,0.0,0.0
2979,GJ_Kutch,5,0.0,0.0
2980,GJ_Kutch,6,0.0,0.0
2981,GJ_Kutch,7,0.0,0.0
2982,GJ_Kutch,8,0.0,0.0
2983,GJ_Kutch,9,0.0,0.0
2984,GJ_Kutch,10,0.0,0.0
2985,GJ_Kutch,11,28605.0,0.0
2986,GJ_Kutch,12,54369.0,21467.0
2987,GJ_Kutch,13,151815.0,31238.0
2988,GJ_Kutch,14,64668.0,61395.0
2989,GJ_Kutch,15,133807.0,14087.0
2990,GJ_Kutch,16,201713.0,48462.0
2991,GJ_Kutch,17,283726.0,82909.0
2992,GJ_Mahisagar,1,0.0,0.0
2993,GJ_Mahisagar,2,0.0,0.0
2994,GJ_Mahisagar,3,0.0,0.0
2995,GJ_Mahisagar,4,0.0,0.0
2996,GJ_Mahisagar,5,0.0,0.0
2997,GJ_Mahisagar,6,0.0,0.0
2998,GJ_Mahisagar,7,0.0,0.0
2999,GJ_Mahisagar,8,0.0,0.0
3000,GJ_Mahisagar,9,0.0,0.0
3001,GJ_Mahisagar,10,0.0,0.0
3002,GJ_Mahisagar,11,14997.0,0.0
3003,GJ_Mahisagar,12,22138.0,8810.0
3004,GJ_Mahisagar,13,166853.0,19747.0
3005,GJ_Mahisagar,14,45560.0,45574.0
3006,GJ_Mahisagar,15,34951.0,32678.0
3007,GJ_Mahisagar,16,85115.0,16021.0
3008,GJ_Mahisagar,17,61416.0,93256.0
3009,GJ_Mehsana,1,0.0,0.0
3010,GJ_Mehsana,2,0.0,0.0
3011,GJ_Mehsana,3,0.0,0.0
3012,GJ_Mehsana,4,0.0,0.0
3013,GJ_Mehsana,5,0.0,0.0
3014,GJ_Mehsana,6,0.0,0.0
3015,GJ_Mehsana,7,0.0,0.0
3016,GJ_Mehsana,8,0.0,0.0
3017,GJ_Mehsana,9,0.0,0.0
3018,GJ_Mehsana,10,0.0,0.0
3019,GJ_Mehsana,11,23162.0,0.0
3020,GJ_Mehsana,12,44700.0,15813.0
3021,GJ_Mehsana,13,233712.0,29172.0
3022,GJ_Mehsana,14,90097.0,99836.0
3023,GJ_Mehsana,15,180857.0,15366.0
3024,GJ_Mehsana,16,202038.0,82190.0
3025,GJ_Mehsana,17,174245.0,105372.0
3026,GJ_Morbi,1,0.0,0.0
3027,GJ_Morbi,2,0.0,0.0
3028,GJ_Morbi,3,0.0,0.0
3029,GJ_Morbi,4,0.0,0.0
3030,GJ_Morbi,5,0.0,0.0
3031,GJ_Morbi,6,0.0,0.0
3032,GJ_Morbi,7,0.0,0.0
3033,GJ_Morbi,8,0.0,0.0
3034,GJ_Morbi,9,0.0,0.0
3035,GJ_Morbi,10,0.0,0.0
3036,GJ_Morbi,11,7949.0,0.0
3037,GJ_Morbi,12,12274.0,4546.0
3038,GJ_Morbi,13,74411.0,6510.0
3039,GJ_Morbi,14,23368.0,36541.0
3040,GJ_Morbi,15,48056.0,9872.0
3041,GJ_Morbi,16,101180.0,17078.0
3042,GJ_Morbi,17,156942.0,26731.0
3043,GJ_Narmada,1,0.0,0.0
3044,GJ_Narmada,2,0.0,0.0
3045,GJ_Narmada,3,0.0,0.0
3046,GJ_Narmada,4,0.0,0.0
3047,GJ_Narmada,5,0.0,0.0
3048,GJ_Narmada,6,0.0,0.0
3049,GJ_Narmada,7,0.0,0.0
3050,GJ_Narmada,8,0.0,0.0
3051,GJ_Narmada,9,0.0,0.0
3052,GJ_Narmada,10,0.0,0.0
3053,GJ_Narmada,11,8977.0,0.0
3054,GJ_Narmada,12,5878.0,6583.0
3055,GJ_Narmada,13,87727.0,4207.0
3056,GJ_Narmada,14,29034.0,25545.0
3057,GJ_Narmada,15,19690.0,19367.0
3058,GJ_Narmada,16,61643.0,9973.0
3059,GJ_Narmada,17,73790.0,50816.0
3060,GJ_Navsari,1,0.0,0.0
3061,GJ_Navsari,2,0.0,0.0
3062,GJ_Navsari,3,0.0,0.0
3063,GJ_Navsari,4,0.0,0.0
3064,GJ_Navsari,5,0.0,0.0
3065,GJ_Navsari,6,0.0,0.0
3066,GJ_Navsari,7,0.0,0.0
3067,GJ_Navsari,8,0.0,0.0
3068,GJ_Navsari,9,0.0,0.0
3069,GJ_Navsari,10,0.0,0.0
3070,GJ_Navsari,11,16205.0,0.0
3071,GJ_Navsari,12,25365.0,15348.0
3072,GJ_Navsari,13,176120.0,15427.0
3073,GJ_Navsari,14,51518.0,79037.0
3074,GJ_Navsari,15,65042.0,20645.0
3075,GJ_Navsari,16,139179.0,34805.0
3076,GJ_Navsari,17,147432.0,59136.0
3077,GJ_Panchmahal,1,0.0,0.0
3078,GJ_Panchmahal,2,0.0,0.0
3079,GJ_Panchmahal,3,0.0,0.0
3080,GJ_Panchmahal,4,0.0,0.0
3081,GJ_Panchmahal,5,0.0,0.0
3082,GJ_Panchmahal,6,0.0,0.0
3083,GJ_Panchmahal,7,0.0,0.0
3084,GJ_Panchmahal,8,0.0,0.0
3085,GJ_Panchmahal,9,0.0,0.0
3086,GJ_Panchmahal,10,0.0,0.0
3087,GJ_Panchmahal,11,21316.0,1.0
3088,GJ_Panchmahal,12,32269.0,14688.0
3089,GJ_Panchmahal,13,177838.0,18863.0
3090,GJ_Panchmahal,14,60229.0,81444.0
3091,GJ_Panchmahal,15,63060.0,27159.0
3092,GJ_Panchmahal,16,117531.0,19276.0
3093,GJ_Panchmahal,17,193543.0,59712.0
3094,GJ_Patan,1,0.0,0.0
3095,GJ_Patan,2,0.0,0.0
3096,GJ_Patan,3,0.0,0.0
3097,GJ_Patan,4,0.0,0.0
3098,GJ_Patan,5,0.0,0.0
3099,GJ_Patan,6,0.0,0.0
3100,GJ_Patan,7,0.0,0.0
3101,GJ_Patan,8,0.0,0.0
3102,GJ_Patan,9,0.0,0.0
3103,GJ_Patan,10,0.0,0.0
3104,GJ_Patan,11,16529.0,0.0
3105,GJ_Patan,12,22141.0,12486.0
3106,GJ_Patan,13,106449.0,9987.0
3107,GJ_Patan,14,44388.0,45193.0
3108,GJ_Patan,15,82788.0,14001.0
3109,GJ_Patan,16,128352.0,35716.0
3110,GJ_Patan,17,157374.0,61077.0
3111,GJ_Porbandar,1,0.0,0.0
3112,GJ_Porbandar,2,0.0,0.0
3113,GJ_Porbandar,3,0.0,0.0
3114,GJ_Porbandar,4,0.0,0.0
3115,GJ_Porbandar,5,0.0,0.0
3116,GJ_Porbandar,6,0.0,0.0
3117,GJ_Porbandar,7,0.0,0.0
3118,GJ_Porbandar,8,0.0,0.0
3119,GJ_Porbandar,9,0.0,0.0
3120,GJ_Porbandar,10,0.0,0.0
3121,GJ_Porbandar,11,7699.0,0.0
3122,GJ_Porbandar,12,26233.0,7013.0
3123,GJ_Porbandar,13,95655.0,16261.0
3124,GJ_Porbandar,14,16192.0,49788.0
3125,GJ_Porbandar,15,24934.0,4664.0
3126,GJ_Porbandar,16,62048.0,13307.0
3127,GJ_Porbandar,17,80744.0,34949.0
3128,GJ_Rajkot,1,0.0,0.0
3129,GJ_Rajkot,2,0.0,0.0
3130,GJ_Rajkot,3,0.0,0.0
3131,GJ_Rajkot,4,0.0,0.0
3132,GJ_Rajkot,5,0.0,0.0
3133,GJ_Rajkot,6,0.0,0.0
3134,GJ_Rajkot,7,0.0,0.0
3135,GJ_Rajkot,8,0.0,0.0
3136,GJ_Rajkot,9,0.0,0.0
3137,GJ_Rajkot,10,0.0,0.0
3138,GJ_Rajkot,11,16325.0,0.0
3139,GJ_Rajkot,12,26395.0,11497.0
3140,GJ_Rajkot,13,168228.0,12603.0
3141,GJ_Rajkot,14,35358.0,68216.0
3142,GJ_Rajkot,15,96471.0,9261.0
3143,GJ_Rajkot,16,195664.0,58673.0
3144,GJ_Rajkot,17,256433.0,48294.0
3145,GJ_Rajkot,1,0.0,0.0
3146,GJ_Rajkot,2,0.0,0.0
3147,GJ_Rajkot,3,0.0,0.0
3148,GJ_Rajkot,4,0.0,0.0
3149,GJ_Rajkot,5,0.0,0.0
3150,GJ_Rajkot,6,0.0,0.0
3151,GJ_Rajkot,7,0.0,0.0
3152,GJ_Rajkot,8,0.0,0.0
3153,GJ_Rajkot,9,0.0,0.0
3154,GJ_Rajkot,10,0.0,0.0
3155,GJ_Rajkot,11,15883.0,0.0
3156,GJ_Rajkot,12,35396.0,12286.0
3157,GJ_Rajkot,13,177754.0,21655.0
3158,GJ_Rajkot,14,113056.0,91230.0
3159,GJ_Rajkot,15,289072.0,14302.0
3160,GJ_Rajkot,16,105832.0,81998.0
3161,GJ_Rajkot,17,177713.0,99111.0
3162,GJ_Sabarkantha,1,0.0,0.0
3163,GJ_Sabarkantha,2,0.0,0.0
3164,GJ_Sabarkantha,3,0.0,0.0
3165,GJ_Sabarkantha,4,0.0,0.0
3166,GJ_Sabarkantha,5,0.0,0.0
3167,GJ_Sabarkantha,6,0.0,0.0
3168,GJ_Sabarkantha,7,0.0,0.0
3169,GJ_Sabarkantha,8,0.0,0.0
3170,GJ_Sabarkantha,9,0.0,0.0
3171,GJ_Sabarkantha,10,0.0,0.0
3172,GJ_Sabarkantha,11,22097.0,0.0
3173,GJ_Sabarkantha,12,45998.0,16015.0
3174,GJ_Sabarkantha,13,139449.0,31159.0
3175,GJ_Sabarkantha,14,63815.0,57230.0
3176,GJ_Sabarkantha,15,82710.0,14557.0
3177,GJ_Sabarkantha,16,132212.0,27593.0
3178,GJ_Sabarkantha,17,198928.0,64217.0
3179,GJ_Surat,1,0.0,0.0
3180,GJ_Surat,2,0.0,0.0
3181,GJ_Surat,3,0.0,0.0
3182,GJ_Surat,4,0.0,0.0
3183,GJ_Surat,5,0.0,0.0
3184,GJ_Surat,6,0.0,0.0
3185,GJ_Surat,7,0.0,0.0
3186,GJ_Surat,8,0.0,0.0
3187,GJ_Surat,9,0.0,0.0
3188,GJ_Surat,10,0.0,0.0
3189,GJ_Surat,11,17425.0,0.0
3190,GJ_Surat,12,22316.0,11406.0
3191,GJ_Surat,13,135830.0,15694.0
3192,GJ_Surat,14,35388.0,64602.0
3193,GJ_Surat,15,88707.0,7245.0
3194,GJ_Surat,16,208511.0,35455.0
3195,GJ_Surat,17,236397.0,51358.0
3196,GJ_Surat,1,0.0,0.0
3197,GJ_Surat,2,0.0,0.0
3198,GJ_Surat,3,0.0,0.0
3199,GJ_Surat,4,0.0,0.0
3200,GJ_Surat,5,0.0,0.0
3201,GJ_Surat,6,0.0,0.0
3202,GJ_Surat,7,0.0,0.0
3203,GJ_Surat,8,0.0,0.0
3204,GJ_Surat,9,0.0,0.0
3205,GJ_Surat,10,0.0,0.0
3206,GJ_Surat,11,47055.0,0.0
3207,GJ_Surat,12,61143.0,31000.0
3208,GJ_Surat,13,544067.0,26917.0
3209,GJ_Surat,14,190050.0,202656.0
3210,GJ_Surat,15,487878.0,46700.0
3211,GJ_Surat,16,451924.0,218822.0
3212,GJ_Surat,17,655052.0,238140.0
3213,GJ_Surendranagar,1,0.0,0.0
3214,GJ_Surendranagar,2,0.0,0.0
3215,GJ_Surendranagar,3,0.0,0.0
3216,GJ_Surendranagar,4,0.0,0.0
3217,GJ_Surendranagar,5,0.0,0.0
3218,GJ_Surendranagar,6,0.0,0.0
3219,GJ_Surendranagar,7,0.0,0.0
3220,GJ_Surendranagar,8,0.0,0.0
3221,GJ_Surendranagar,9,0.0,0.0
3222,GJ_Surendranagar,10,0.0,0.0
3223,GJ_Surendranagar,11,14874.0,0.0
3224,GJ_Surendranagar,12,28778.0,9762.0
3225,GJ_Surendranagar,13,85522.0,7701.0
3226,GJ_Surendranagar,14,24687.0,36695.0
3227,GJ_Surendranagar,15,110360.0,17515.0
3228,GJ_Surendranagar,16,200263.0,32273.0
3229,GJ_Surendranagar,17,271040.0,26949.0
3230,GJ_Tapi,1,0.0,0.0
3231,GJ_Tapi,2,0.0,0.0
3232,GJ_Tapi,3,0.0,0.0
3233,GJ_Tapi,4,0.0,0.0
3234,GJ_Tapi,5,0.0,0.0
3235,GJ_Tapi,6,0.0,0.0
3236,GJ_Tapi,7,0.0,0.0
3237,GJ_Tapi,8,0.0,0.0
3238,GJ_Tapi,9,0.0,0.0
3239,GJ_Tapi,10,0.0,0.0
3240,GJ_Tapi,11,10780.0,0.0
3241,GJ_Tapi,12,12804.0,7529.0
3242,GJ_Tapi,13,80417.0,2360.0
3243,GJ_Tapi,14,26628.0,22913.0
3244,GJ_Tapi,15,61534.0,6484.0
3245,GJ_Tapi,16,81996.0,30211.0
3246,GJ_Tapi,17,77528.0,35940.0
3247,GJ_Vadodara,1,0.0,0.0
3248,GJ_Vadodara,2,0.0,0.0
3249,GJ_Vadodara,3,0.0,0.0
3250,GJ_Vadodara,4,0.0,0.0
3251,GJ_Vadodara,5,0.0,0.0
3252,GJ_Vadodara,6,0.0,0.0
3253,GJ_Vadodara,7,0.0,0.0
3254,GJ_Vadodara,8,0.0,0.0
3255,GJ_Vadodara,9,0.0,0.0
3256,GJ_Vadodara,10,0.0,0.0
3257,GJ_Vadodara,11,21503.0,0.0
3258,GJ_Vadodara,12,42989.0,15104.0
3259,GJ_Vadodara,13,181322.0,21662.0
3260,GJ_Vadodara,14,47631.0,51483.0
3261,GJ_Vadodara,15,111157.0,14708.0
3262,GJ_Vadodara,16,181878.0,38347.0
3263,GJ_Vadodara,17,244821.0,77136.0
3264,GJ_Vadodara,1,0.0,0.0
3265,GJ_Vadodara,2,0.0,0.0
3266,GJ_Vadodara,3,0.0,0.0
3267,GJ_Vadodara,4,0.0,0.0
3268,GJ_Vadodara,5,0.0,0.0
3269,GJ_Vadodara,6,0.0,0.0
3270,GJ_Vadodara,7,0.0,0.0
3271,GJ_Vadodara,8,0.0,0.0
3272,GJ_Vadodara,9,0.0,0.0
3273,GJ_Vadodara,10,0.0,0.0
3274,GJ_Vadodara,11,19301.0,0.0
3275,GJ_Vadodara,12,48919.0,18733.0
3276,GJ_Vadodara,13,223544.0,36282.0
3277,GJ_Vadodara,14,176602.0,118849.0
3278,GJ_Vadodara,15,379659.0,5797.0
3279,GJ_Vadodara,16,191522.0,109953.0
3280,GJ_Vadodara,17,176417.0,149871.0
3281,GJ_Valsad,1,0.0,0.0
3282,GJ_Valsad,2,0.0,0.0
3283,GJ_Valsad,3,0.0,0.0
3284,GJ_Valsad,4,0.0,0.0
3285,GJ_Valsad,5,0.0,0.0
3286,GJ_Valsad,6,0.0,0.0
3287,GJ_Valsad,7,0.0,0.0
3288,GJ_Valsad,8,0.0,0.0
3289,GJ_Valsad,9,0.0,0.0
3290,GJ_Valsad,10,0.0,0.0
3291,GJ_Valsad,11,20816.0,0.0
3292,GJ_Valsad,12,27604.0,15741.0
3293,GJ_Valsad,13,173795.0,18755.0
3294,GJ_Valsad,14,40171.0,76761.0
3295,GJ_Valsad,15,92780.0,20986.0
3296,GJ_Valsad,16,161683.0,48168.0
3297,GJ_Valsad,17,228137.0,81775.0
3298,HR_Ambala,1,0.0,0.0
3299,HR_Ambala,2,0.0,0.0
3300,HR_Ambala,3,0.0,0.0
3301,HR_Ambala,4,0.0,0.0
3302,HR_Ambala,5,0.0,0.0
3303,HR_Ambala,6,0.0,0.0
3304,HR_Ambala,7,0.0,0.0
3305,HR_Ambala,8,0.0,0.0
3306,HR_Ambala,9,0.0,0.0
3307,HR_Ambala,10,0.0,0.0
3308,HR_Ambala,11,9254.0,101.0
3309,HR_Ambala,12,16942.0,5870.0
3310,HR_Ambala,13,146417.0,12168.0
3311,HR_Ambala,14,76551.0,59451.0
3312,HR_Ambala,15,109474.0,17881.0
3313,HR_Ambala,16,147751.0,77376.0
3314,HR_Ambala,17,116999.0,74768.0
3315,HR_Bhiwani,1,0.0,0.0
3316,HR_Bhiwani,2,0.0,0.0
3317,HR_Bhiwani,3,0.0,0.0
3318,HR_Bhiwani,4,0.0,0.0
3319,HR_Bhiwani,5,0.0,0.0
3320,HR_Bhiwani,6,0.0,0.0
3321,HR_Bhiwani,7,0.0,0.0
3322,HR_Bhiwani,8,0.0,0.0
3323,HR_Bhiwani,9,0.0,0.0
3324,HR_Bhiwani,10,0.0,0.0
3325,HR_Bhiwani,11,6586.0,0.0
3326,HR_Bhiwani,12,3623.0,4381.0
3327,HR_Bhiwani,13,84502.0,3833.0
3328,HR_Bhiwani,14,49243.0,18714.0
3329,HR_Bhiwani,15,58845.0,1827.0
3330,HR_Bhiwani,16,94755.0,27289.0
3331,HR_Bhiwani,17,106307.0,43952.0
3332,HR_Charkhi Dadri,1,0.0,0.0
3333,HR_Charkhi Dadri,2,0.0,0.0
3334,HR_Charkhi Dadri,3,0.0,0.0
3335,HR_Charkhi Dadri,4,0.0,0.0
3336,HR_Charkhi Dadri,5,0.0,0.0
3337,HR_Charkhi Dadri,6,0.0,0.0
3338,HR_Charkhi Dadri,7,0.0,0.0
3339,HR_Charkhi Dadri,8,0.0,0.0
3340,HR_Charkhi Dadri,9,0.0,0.0
3341,HR_Charkhi Dadri,10,0.0,0.0
3342,HR_Charkhi Dadri,11,2582.0,0.0
3343,HR_Charkhi Dadri,12,860.0,1856.0
3344,HR_Charkhi Dadri,13,51152.0,2041.0
3345,HR_Charkhi Dadri,14,36688.0,16841.0
3346,HR_Charkhi Dadri,15,49110.0,1499.0
3347,HR_Charkhi Dadri,16,94652.0,23493.0
3348,HR_Charkhi Dadri,17,65499.0,40489.0
3349,HR_Faridabad,1,0.0,0.0
3350,HR_Faridabad,2,0.0,0.0
3351,HR_Faridabad,3,0.0,0.0
3352,HR_Faridabad,4,0.0,0.0
3353,HR_Faridabad,5,0.0,0.0
3354,HR_Faridabad,6,0.0,0.0
3355,HR_Faridabad,7,0.0,0.0
3356,HR_Faridabad,8,0.0,0.0
3357,HR_Faridabad,9,0.0,0.0
3358,HR_Faridabad,10,0.0,0.0
3359,HR_Faridabad,11,20136.0,263.0
3360,HR_Faridabad,12,22844.0,8666.0
3361,HR_Faridabad,13,187797.0,15802.0
3362,HR_Faridabad,14,120140.0,55598.0
3363,HR_Faridabad,15,189557.0,19411.0
3364,HR_Faridabad,16,260104.0,79718.0
3365,HR_Faridabad,17,209590.0,125147.0
3366,HR_Fatehabad,1,0.0,0.0
3367,HR_Fatehabad,2,0.0,0.0
3368,HR_Fatehabad,3,0.0,0.0
3369,HR_Fatehabad,4,0.0,0.0
3370,HR_Fatehabad,5,0.0,0.0
3371,HR_Fatehabad,6,0.0,0.0
3372,HR_Fatehabad,7,0.0,0.0
3373,HR_Fatehabad,8,0.0,0.0
3374,HR_Fatehabad,9,0.0,0.0
3375,HR_Fatehabad,10,0.0,0.0
3376,HR_Fatehabad,11,4611.0,0.0
3377,HR_Fatehabad,12,4605.0,2705.0
3378,HR_Fatehabad,13,54603.0,3811.0
3379,HR_Fatehabad,14,39321.0,14667.0
3380,HR_Fatehabad,15,48668.0,1018.0
3381,HR_Fatehabad,16,83334.0,19577.0
3382,HR_Fatehabad,17,79911.0,38350.0
3383,HR_Gurugram,1,0.0,0.0
3384,HR_Gurugram,2,0.0,0.0
3385,HR_Gurugram,3,0.0,0.0
3386,HR_Gurugram,4,0.0,0.0
3387,HR_Gurugram,5,0.0,0.0
3388,HR_Gurugram,6,0.0,0.0
3389,HR_Gurugram,7,0.0,0.0
3390,HR_Gurugram,8,0.0,0.0
3391,HR_Gurugram,9,0.0,0.0
3392,HR_Gurugram,10,0.0,0.0
3393,HR_Gurugram,11,32248.0,0.0
3394,HR_Gurugram,12,30311.0,19142.0
3395,HR_Gurugram,13,272439.0,23207.0
3396,HR_Gurugram,14,134986.0,98938.0
3397,HR_Gurugram,15,383678.0,28952.0
3398,HR_Gurugram,16,398779.0,132145.0
3399,HR_Gurugram,17,250610.0,203905.0
3400,HR_Hisar,1,0.0,0.0
3401,HR_Hisar,2,0.0,0.0
3402,HR_Hisar,3,0.0,0.0
3403,HR_Hisar,4,0.0,0.0
3404,HR_Hisar,5,0.0,0.0
3405,HR_Hisar,6,0.0,0.0
3406,HR_Hisar,7,0.0,0.0
